instrument_name,tick_size,taker_commission,strike,settlement_period,settlement_currency,rfq,quote_currency,option_type,min_trade_amount,maker_commission,kind,is_active,instrument_id,expiration_timestamp,creation_timestamp,counter_currency,contract_size,block_trade_commission,base_currency,underlying_price,underlying_index,timestamp,state,settlement_price,open_interest,min_price,max_price,mark_price,mark_iv,last_price,interest_rate,index_price,estimated_delivery_price,bid_iv,best_bid_price,best_bid_amount,best_ask_price,best_ask_amount,ask_iv,stats.volume,stats.price_change,stats.low,stats.high,greeks.vega,greeks.theta,greeks.rho,greeks.gamma,greeks.delta
BTC-24JUN22-80000-P,0.0005,0.0003,80000.0,month,BTC,False,BTC,put,0.1,0.0003,option,True,211864,1656057600000,1628274427000,USD,1.0,0.0003,BTC,41408.73,BTC-24JUN22,1650479479433,open,0.93,22.9,0.876,1.003,0.93367891,69.76,0.773,0.0,41185.84,41185.84,0.0,0.1,1.0,2.0,0.1,500.0,,,,,7.69463,-4.15711,-140.31728,0.0,-0.98204
BTC-24JUN22-80000-C,0.0005,0.0003,80000.0,month,BTC,False,BTC,call,0.1,0.0003,option,True,211828,1656057600000,1628274427000,USD,1.0,0.0003,BTC,41408.73,BTC-24JUN22,1650479479434,open,0.0,789.3,0.0001,0.0165,0.00173921,69.76,0.002,0.0,41185.84,41185.84,68.41,0.0015,60.6,0.002,22.5,71.1,7.9,-20.0,0.002,0.0025,7.69463,-4.15711,1.18805,0.0,0.01796
BTC-24JUN22-46000-C,0.0005,0.0003,46000.0,month,BTC,False,BTC,call,0.1,0.0003,option,True,211792,1656057600000,1648199457000,USD,1.0,0.0003,BTC,41409.04,BTC-24JUN22,1650479479426,open,0.06,274.6,0.023,0.102,0.0540082,56.54,0.0595,0.0,41185.84,41185.84,55.91,0.053,66.2,0.0545,17.4,56.85,7.1,3.4783,0.0575,0.061,65.94098,-28.87412,23.38287,4e-05,0.37325
BTC-22APR22-39000-P,0.0005,0.0003,39000.0,week,BTC,False,BTC,put,0.1,0.0003,option,True,214382,1650614400000,1649452500000,USD,1.0,0.0003,BTC,41192.23,BTC-22APR22,1650479479426,open,0.0,480.7,0.0001,0.0235,0.00175968,63.36,0.002,0.0,41185.84,41185.84,60.81,0.0015,20.2,0.002,19.6,65.54,100.6,-33.3333,0.001,0.003,4.3782,-72.48496,-0.16186,0.0001,-0.09007
BTC-24JUN22-70000-P,0.0005,0.0003,70000.0,month,BTC,False,BTC,put,0.1,0.0003,option,True,211796,1656057600000,1627304584000,USD,1.0,0.0003,BTC,41409.04,BTC-24JUN22,1650479479428,open,0.69,339.2,0.642,0.7585,0.69390703,64.29,0.7045,0.0,41185.84,41185.84,0.0,0.687,3.2,0.701,3.2,79.22,,,,,13.58869,-6.76551,-121.47638,1e-05,-0.96458
BTC-6MAY22-60000-C,0.0005,0.0003,60000.0,week,BTC,False,BTC,call,0.1,0.0003,option,True,214777,1651824000000,1649923260000,USD,1.0,0.0003,BTC,41204.22,SYN.BTC-6MAY22,1650479479434,open,0.0,28.0,0.0001,0.015,0.00023024,69.25,0.0005,0.0,41185.84,41185.84,0.0,0.0,0.0,0.0005,10.0,75.6,,,,,1.29176,-2.87404,0.08874,0.0,0.00528
BTC-30DEC22-150000-P,0.0005,0.0003,150000.0,month,BTC,False,BTC,put,0.1,0.0003,option,True,211793,1672387200000,1640851260000,USD,1.0,0.0003,BTC,42634.14,BTC-30DEC22,1650479479429,open,2.52,0.0,2.417,2.659,2.52493566,71.3,,0.0,41185.84,41185.84,0.0,0.0,0.0,0.0,0.0,0.0,,,,,27.06685,-3.80536,-1033.81517,0.0,-0.96561
BTC-27MAY22-45000-C,0.0005,0.0003,45000.0,month,BTC,False,BTC,call,0.1,0.0003,option,True,215015,1653638400000,1650270060000,USD,1.0,0.0003,BTC,41268.51,BTC-27MAY22,1650479480438,open,0.04,240.1,0.0125,0.076,0.03629979,55.23,0.0395,0.0,41187.09,41187.09,54.54,0.0355,58.6,0.037,67.3,55.83,221.1,5.3333,0.037,0.042,47.94944,-36.21626,12.6249,5e-05,0.34171
BTC-30DEC22-35000-P,0.0005,0.0003,35000.0,month,BTC,False,BTC,put,0.1,0.0003,option,True,214246,1672387200000,1649273358000,USD,1.0,0.0003,BTC,42633.81,BTC-30DEC22,1650479480433,open,0.12,109.7,0.069,0.1925,0.11808139,65.3,0.1465,0.0,41187.09,41187.09,64.72,0.1165,27.9,0.119,1.2,65.64,,,,,115.90451,-14.92473,-112.81714,1e-05,-0.26283
BTC-22APR22-30000-C,0.0005,0.0003,30000.0,week,BTC,False,BTC,call,0.1,0.0003,option,True,211755,1650614400000,1648713605000,USD,1.0,0.0003,BTC,41193.5,BTC-22APR22,1650479480435,open,0.27,0.0,0.2495,0.2925,0.27170731,86.88,,0.0,41187.09,41187.09,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,-4e-05,1.28368,0.0,1.0
BTC-30SEP22-30000-P,0.0005,0.0003,30000.0,month,BTC,False,BTC,put,0.1,0.0003,option,True,211758,1664524800000,1632384351000,USD,1.0,0.0003,BTC,41986.11,BTC-30SEP22,1650479480433,open,0.05,1558.3,0.0205,0.101,0.04914964,67.26,0.0465,0.0,41187.09,41187.09,66.57,0.048,50.0,0.05,12.7,67.77,1.4,-3.125,0.0465,0.0485,69.61174,-14.40155,-40.08434,1e-05,-0.16521
BTC-30SEP22-65000-P,0.0005,0.0003,65000.0,month,BTC,False,BTC,put,0.1,0.0003,option,True,211754,1664524800000,1644263520000,USD,1.0,0.0003,BTC,41986.11,BTC-30SEP22,1650479480434,open,0.58,2.4,0.5205,0.6735,0.58533788,61.6,0.509,0.0,41187.09,41187.09,55.34,0.5745,8.0,0.5945,8.0,66.37,,,,,77.3872,-14.66198,-259.88566,2e-05,-0.80445
BTC-30SEP22-20000-C,0.0005,0.0003,20000.0,month,BTC,False,BTC,call,0.1,0.0003,option,True,211749,1664524800000,1641529260000,USD,1.0,0.0003,BTC,41986.11,BTC-30SEP22,1650479480433,open,0.54,15.0,0.5135,0.572,0.53688135,79.6,0.5495,0.0,41187.09,41187.09,0.0,0.5235,11.0,0.5425,11.0,87.32,,,,,28.10483,-6.8806,77.57251,0.0,0.95171
BTC-24JUN22-100000-P,0.0005,0.0003,100000.0,month,BTC,False,BTC,put,0.1,0.0003,option,True,211747,1656057600000,1624521614000,USD,1.0,0.0003,BTC,41410.0,BTC-24JUN22,1650479480438,open,1.41,1.7,1.345,1.497,1.41564702,80.08,0.81,0.0,41187.09,41187.09,0.0,0.0015,2.0,0.0,0.0,0.0,,,,,3.46095,-2.14647,-176.40984,0.0,-0.99284
BTC-30DEC22-90000-C,0.0005,0.0003,90000.0,month,BTC,False,BTC,call,0.1,0.0003,option,True,211740,1672387200000,1640851260000,USD,1.0,0.0003,BTC,42633.81,BTC-30DEC22,1650479480433,open,0.03,1009.8,0.007,0.082,0.02805955,64.22,0.0295,0.0,41187.09,41187.09,63.61,0.027,14.6,0.029,9.6,64.75,13.0,3.5088,0.0285,0.0295,75.01561,-9.49978,30.07704,1e-05,0.12961
BTC-6MAY22-30000-P,0.0005,0.0003,30000.0,week,BTC,False,BTC,put,0.1,0.0003,option,True,214754,1651824000000,1649923260000,USD,1.0,0.0003,BTC,41203.93,SYN.BTC-6MAY22,1650479480433,open,0.0,91.4,0.0001,0.016,0.00147116,80.0,0.0015,0.0,41187.09,41187.09,75.23,0.001,121.3,0.002,67.6,84.34,2.9,0.0,0.0015,0.0015,4.56031,-11.72216,-0.42208,1e-05,-0.02256
BTC-21APR22-38000-C,0.0005,0.0003,38000.0,day,BTC,False,BTC,call,0.1,0.0003,option,True,215041,1650528000000,1650355260000,USD,1.0,0.0003,BTC,41188.03,SYN.BTC-21APR22,1650479480433,open,0.08,0.0,0.049,0.106,0.07742601,74.35,,0.0,41187.09,41187.09,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.13662,-5.07915,0.58314,1e-05,0.99725
BTC-29APR22-35000-C,0.0005,0.0003,35000.0,month,BTC,False,BTC,call,0.1,0.0003,option,True,211710,1651219200000,1643270460000,USD,1.0,0.0003,BTC,41182.87,BTC-29APR22,1650479480436,open,0.16,33.6,0.1245,0.185,0.15261863,68.28,0.2365,0.0,41187.09,41187.09,0.0,0.0005,2.5,0.0,0.0,0.0,,,,,6.90827,-27.54596,7.66499,3e-05,0.94607
BTC-21APR22-41000-C,0.0005,0.0003,41000.0,day,BTC,False,BTC,call,0.1,0.0003,option,True,215047,1650528000000,1650355260000,USD,1.0,0.0003,BTC,41189.4,SYN.BTC-21APR22,1650479481281,open,0.01,45.0,0.0001,0.04,0.01030048,49.86,0.01,0.0,41187.09,41187.09,44.58,0.0095,18.1,0.011,7.2,54.46,20.6,-37.5,0.0095,0.0285,6.25559,-155.96273,0.3719,0.00048,0.59692
BTC-27MAY22-45000-P,0.0005,0.0003,45000.0,month,BTC,False,BTC,put,0.1,0.0003,option,True,215016,1653638400000,1650270060000,USD,1.0,0.0003,BTC,41262.94,BTC-27MAY22,1650479481447,open,0.12,0.0,0.0855,0.1795,0.12674808,55.23,,0.0,41180.81,41180.81,51.47,0.1225,8.1,0.1305,8.1,58.37,,,,,47.92784,-36.19989,-32.46303,5e-05,-0.65858
BTC-29APR22-42000-P,0.0005,0.0003,42000.0,month,BTC,False,BTC,put,0.1,0.0003,option,True,211703,1651219200000,1643623003000,USD,1.0,0.0003,BTC,41184.18,BTC-29APR22,1650479481560,open,0.04,852.1,0.0135,0.0835,0.04326838,52.5,0.0405,0.0,41180.81,41180.81,51.25,0.0425,8.3,0.0445,25.9,54.59,134.1,0.0,0.03,0.044,24.64684,-75.56276,-6.02798,0.00012,-0.58073
BTC-6MAY22-34000-C,0.0005,0.0003,34000.0,week,BTC,False,BTC,call,0.1,0.0003,option,True,214757,1651824000000,1649923260000,USD,1.0,0.0003,BTC,41205.22,SYN.BTC-6MAY22,1650479481440,open,0.18,0.3,0.1505,0.2145,0.17992846,68.23,0.163,0.0,41180.81,41180.81,0.0,0.0,0.0,0.0,0.0,0.0,,,,,12.12881,-26.59092,13.07711,2e-05,0.9243
BTC-29APR22-55000-C,0.0005,0.0003,55000.0,month,BTC,False,BTC,call,0.1,0.0003,option,True,211687,1651219200000,1648467795000,USD,1.0,0.0003,BTC,41184.18,BTC-29APR22,1650479481443,open,0.0,990.3,0.0001,0.015,0.00012444,69.59,0.0005,0.0,41180.81,41180.81,0.0,0.0,0.0,0.0005,68.1,81.48,,,,,0.73027,-2.96795,0.03646,0.0,0.0039
BTC-24JUN22-75000-P,0.0005,0.0003,75000.0,month,BTC,False,BTC,put,0.1,0.0003,option,True,211673,1656057600000,1643620628000,USD,1.0,0.0003,BTC,41402.94,BTC-24JUN22,1650479481446,open,0.81,0.0,0.759,0.8805,0.81365541,67.26,,0.0,41180.81,41180.81,0.0,0.0,0.0,0.0,0.0,0.0,,,,,10.19828,-5.31223,-131.00458,1e-05,-0.97494
BTC-29APR22-70000-C,0.0005,0.0003,70000.0,month,BTC,False,BTC,call,0.1,0.0003,option,True,211672,1651219200000,1643270460000,USD,1.0,0.0003,BTC,41184.18,BTC-29APR22,1650479481441,open,0.0,918.2,0.0001,0.015,3e-07,80.67,0.0005,0.0,41180.81,41180.81,0.0,0.0,0.0,0.0005,54.7,136.99,,,,,0.00325,-0.01237,0.00011,0.0,1e-05
BTC-6MAY22-46000-P,0.0005,0.0003,46000.0,week,BTC,False,BTC,put,0.1,0.0003,option,True,214770,1651824000000,1649923260000,USD,1.0,0.0003,BTC,41205.22,SYN.BTC-6MAY22,1650479481443,open,0.12,0.0,0.089,0.173,0.12668081,54.5,,0.0,41180.81,41180.81,46.04,0.1225,9.0,0.13,8.0,60.39,,,,,22.19365,-38.86647,-16.66079,6e-05,-0.82169
BTC-31MAR23-80000-C,0.0005,0.0003,80000.0,month,BTC,False,BTC,call,0.1,0.0003,option,True,211666,1680249600000,1648108860000,USD,1.0,0.0003,BTC,43174.15,BTC-31MAR23,1650479481443,open,0.07,623.9,0.03,0.1525,0.07255381,64.99,0.072,0.0,41180.81,41180.81,64.17,0.07,6.8,0.0745,20.0,65.62,,,,,134.50109,-12.68455,74.07839,1e-05,0.25428
BTC-6MAY22-32000-P,0.0005,0.0003,32000.0,week,BTC,False,BTC,put,0.1,0.0003,option,True,214756,1651824000000,1649923260000,USD,1.0,0.0003,BTC,41205.22,SYN.BTC-6MAY22,1650479481440,open,0.0,52.5,0.0001,0.0195,0.00271533,73.86,0.003,0.0,41180.81,41180.81,72.65,0.0025,52.5,0.003,48.2,75.37,0.3,0.0,0.003,0.003,7.54598,-17.90638,-0.7758,1e-05,-0.04144
BTC-30SEP22-70000-P,0.0005,0.0003,70000.0,month,BTC,False,BTC,put,0.1,0.0003,option,True,211660,1664524800000,1632384351000,USD,1.0,0.0003,BTC,41986.89,BTC-30SEP22,1650479481440,open,0.69,31.6,0.63,0.784,0.69533758,62.42,0.5105,0.0,41180.81,41180.81,0.0,0.1,1.0,0.0,0.0,0.0,,,,,66.52875,-12.77241,-288.19427,1e-05,-0.84584
BTC-27MAY22-34000-P,0.0005,0.0003,34000.0,month,BTC,False,BTC,put,0.1,0.0003,option,True,211659,1653638400000,1645689660000,USD,1.0,0.0003,BTC,41269.22,BTC-27MAY22,1650479481509,open,0.02,775.6,0.003,0.0505,0.01789234,65.79,0.017,0.0,41180.81,41180.81,65.27,0.0175,26.1,0.018,3.1,65.95,7.4,-2.8571,0.0155,0.018,30.51187,-27.453,-6.95785,3e-05,-0.15043
BTC-24JUN22-65000-C,0.0005,0.0003,65000.0,month,BTC,False,BTC,call,0.1,0.0003,option,True,211657,1656057600000,1643620628000,USD,1.0,0.0003,BTC,41402.94,BTC-24JUN22,1650479481869,open,0.01,1728.4,0.0001,0.0275,0.00543505,61.8,0.0055,0.0,41180.81,41180.81,60.86,0.005,56.7,0.006,23.7,63.0,13.5,-15.3846,0.0055,0.007,19.15022,-9.16568,3.57256,1e-05,0.05421
BTC-24JUN22-30000-P,0.0005,0.0003,30000.0,month,BTC,False,BTC,put,0.1,0.0003,option,True,211654,1656057600000,1624521614000,USD,1.0,0.0003,BTC,41402.75,BTC-24JUN22,1650479482447,open,0.02,2672.2,0.0025,0.0495,0.01716378,69.89,0.017,0.0,41179.25,41179.25,69.0,0.0165,70.6,0.0175,16.0,70.3,83.8,-5.5556,0.0165,0.0185,32.08445,-17.36577,-9.09,2e-05,-0.10694
BTC-22APR22-34000-P,0.0005,0.0003,34000.0,week,BTC,False,BTC,put,0.1,0.0003,option,True,214578,1650614400000,1649697540000,USD,1.0,0.0003,BTC,41185.13,BTC-22APR22,1650479482453,open,0.0,229.2,0.0001,0.015,2.46e-06,82.82,0.0005,0.0,41179.25,41179.25,0.0,0.0,0.0,0.0005,90.5,138.15,,,,,0.01861,-0.10111,-0.00032,0.0,-0.00018
BTC-30DEC22-55000-P,0.0005,0.0003,55000.0,month,BTC,False,BTC,put,0.1,0.0003,option,True,214250,1672387200000,1649273358000,USD,1.0,0.0003,BTC,42628.99,BTC-30DEC22,1650479482447,open,0.41,0.0,0.333,0.5085,0.4075176,62.64,,0.0,41179.25,41179.25,59.49,0.3975,8.0,0.417,8.0,65.51,,,,,138.13995,-17.06235,-295.38499,2e-05,-0.5898
BTC-6MAY22-48000-C,0.0005,0.0003,48000.0,week,BTC,False,BTC,call,0.1,0.0003,option,True,214771,1651824000000,1649923260000,USD,1.0,0.0003,BTC,41199.16,SYN.BTC-6MAY22,1650479482530,open,0.0,102.5,0.0001,0.027,0.00528934,55.64,0.0055,0.0,41179.25,41179.25,54.84,0.005,15.2,0.0055,6.9,56.21,20.9,10.0,0.0045,0.007,15.10299,-26.99801,1.69167,4e-05,0.1016
BTC-24JUN22-200000-P,0.0005,0.0003,200000.0,month,BTC,False,BTC,put,0.1,0.0003,option,True,211623,1656057600000,1624521614000,USD,1.0,0.0003,BTC,41402.75,BTC-24JUN22,1650479482449,open,3.81,1.0,3.69,3.983,3.82993956,111.09,3.9,0.0,41179.25,41179.25,0.0,0.1,0.1,0.0,0.0,0.0,,,,,0.50625,-0.43554,-353.70802,0.0,-0.99915
BTC-29APR22-35000-P,0.0005,0.0003,35000.0,month,BTC,False,BTC,put,0.1,0.0003,option,True,211619,1651219200000,1643270460000,USD,1.0,0.0003,BTC,41177.61,BTC-29APR22,1650479482449,open,0.0,1528.6,0.0001,0.0205,0.00248164,68.28,0.0025,0.0,41179.25,41179.25,65.19,0.002,85.4,0.003,101.9,71.16,7.3,-16.6667,0.0015,0.0035,6.92091,-27.59627,-0.54625,3e-05,-0.05406
BTC-31MAR23-300000-C,0.0005,0.0003,300000.0,month,BTC,False,BTC,call,0.1,0.0003,option,True,211614,1680249600000,1648413660000,USD,1.0,0.0003,BTC,43174.47,BTC-31MAR23,1650479482449,open,0.0,16.0,0.0001,0.027,0.00336129,78.58,0.0045,0.0,41179.25,41179.25,76.06,0.0025,7.5,0.005,29.5,82.32,,,,,16.33359,-1.86255,4.94454,0.0,0.01549
BTC-30SEP22-45000-C,0.0005,0.0003,45000.0,month,BTC,False,BTC,call,0.1,0.0003,option,True,211613,1664524800000,1643623271000,USD,1.0,0.0003,BTC,41980.47,BTC-30SEP22,1650479482530,open,0.14,190.3,0.0835,0.2025,0.13362548,61.04,0.136,0.0,41179.25,41179.25,60.62,0.1325,10.6,0.1345,18.0,61.37,0.5,0.0,0.1355,0.1385,111.70725,-20.972,70.97479,2e-05,0.51323
BTC-30DEC22-100000-P,0.0005,0.0003,100000.0,month,BTC,False,BTC,put,0.1,0.0003,option,True,211601,1672387200000,1640851260000,USD,1.0,0.0003,BTC,42628.99,BTC-30DEC22,1650479482451,open,1.36,1.1,1.2835,1.4775,1.36601713,65.38,1.49,0.0,41179.25,41179.25,0.0,0.01,0.1,0.0,0.0,0.0,,,,,61.51418,-7.93104,-671.69555,1e-05,-0.90184
BTC-21APR22-35000-C,0.0005,0.0003,35000.0,day,BTC,False,BTC,call,0.1,0.0003,option,True,215035,1650528000000,1650355260000,USD,1.0,0.0003,BTC,41182.94,SYN.BTC-21APR22,1650479482447,open,0.15,0.0,0.124,0.1745,0.15013358,75.83,,0.0,41179.25,41179.25,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,-7e-05,0.53872,0.0,1.0
BTC-29APR22-20000-P,0.0005,0.0003,20000.0,month,BTC,False,BTC,put,0.1,0.0003,option,True,211598,1651219200000,1643270460000,USD,1.0,0.0003,BTC,41177.61,BTC-29APR22,1650479482447,open,0.0,433.0,0.0001,0.015,9e-08,105.61,0.0005,0.0,41179.25,41179.25,0.0,0.0,0.0,0.0005,114.4,193.59,0.1,0.0,0.0005,0.0005,0.00082,-0.0038,-3e-05,0.0,0.0
BTC-27MAY22-38000-C,0.0005,0.0003,38000.0,month,BTC,False,BTC,call,0.1,0.0003,option,True,211597,1653638400000,1645689660000,USD,1.0,0.0003,BTC,41263.88,BTC-27MAY22,1650479482447,open,0.12,49.5,0.0815,0.1635,0.11849685,59.55,0.092,0.0,41179.25,41179.25,55.96,0.1145,17.0,0.125,18.0,65.5,,,,,45.24005,-36.84443,24.13956,4e-05,0.70244
BTC-22APR22-54000-P,0.0005,0.0003,54000.0,week,BTC,False,BTC,put,0.1,0.0003,option,True,211594,1650614400000,1648713605000,USD,1.0,0.0003,BTC,41185.13,BTC-22APR22,1650479482450,open,0.31,4.5,0.2735,0.3515,0.31110158,68.96,0.3815,0.0,41179.25,41179.25,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,-2.31062,0.0,-1.0
BTC-30SEP22-40000-P,0.0005,0.0003,40000.0,month,BTC,False,BTC,put,0.1,0.0003,option,True,211591,1664524800000,1632384351000,USD,1.0,0.0003,BTC,41978.83,BTC-30SEP22,1650479483454,open,0.14,590.2,0.087,0.211,0.13788257,62.14,0.129,0.0,41179.29,41179.29,61.59,0.1365,18.8,0.139,3.6,62.58,0.8,0.0,0.129,0.129,106.0565,-20.27155,-95.5289,2e-05,-0.37305
BTC-27MAY22-44000-C,0.0005,0.0003,44000.0,month,BTC,False,BTC,call,0.1,0.0003,option,True,211579,1653638400000,1645763160000,USD,1.0,0.0003,BTC,41263.17,BTC-27MAY22,1650479483454,open,0.04,1348.1,0.017,0.085,0.04375748,55.37,0.045,0.0,41179.29,41179.29,54.75,0.043,56.5,0.0445,70.2,55.99,533.6,-3.2258,0.0435,0.051,50.1138,-37.94696,14.31921,5e-05,0.39019
BTC-27MAY22-42000-P,0.0005,0.0003,42000.0,month,BTC,False,BTC,put,0.1,0.0003,option,True,211584,1653638400000,1645745760000,USD,1.0,0.0003,BTC,41263.13,BTC-27MAY22,1650479483454,open,0.08,246.0,0.0445,0.1305,0.08074732,56.18,0.078,0.0,41179.29,41179.29,55.58,0.08,17.6,0.0815,26.0,56.77,57.3,1.9608,0.069,0.08,52.09728,-40.02693,-24.17988,5e-05,-0.50424
BTC-30SEP22-35000-P,0.0005,0.0003,35000.0,month,BTC,False,BTC,put,0.1,0.0003,option,True,211572,1664524800000,1643623271000,USD,1.0,0.0003,BTC,41978.79,BTC-30SEP22,1650479483464,open,0.09,806.8,0.045,0.1495,0.08575366,64.12,0.087,0.0,41179.29,41179.29,63.99,0.0855,0.2,0.0865,2.4,64.46,1.2,4.8193,0.083,0.087,91.13338,-17.97248,-64.91848,2e-05,-0.26146
BTC-29APR22-65000-P,0.0005,0.0003,65000.0,month,BTC,False,BTC,put,0.1,0.0003,option,True,211561,1651219200000,1648467795000,USD,1.0,0.0003,BTC,41175.89,BTC-29APR22,1650479483458,open,0.57,0.0,0.533,0.628,0.57853185,80.67,,0.0,41179.29,41179.29,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0342,-0.16109,-15.24574,0.0,-0.99986
BTC-29APR22-32000-C,0.0005,0.0003,32000.0,month,BTC,False,BTC,call,0.1,0.0003,option,True,211560,1651219200000,1643852340000,USD,1.0,0.0003,BTC,41175.89,BTC-29APR22,1650479483459,open,0.23,0.4,0.199,0.2515,0.22361954,79.34,0.269,0.0,41179.29,41179.29,0.0,0.0005,0.5,0.0,0.0,0.0,,,,,2.57267,-11.92014,7.34108,1e-05,0.98364
BTC-30DEC22-30000-P,0.0005,0.0003,30000.0,month,BTC,False,BTC,put,0.1,0.0003,option,True,211557,1672387200000,1640851260000,USD,1.0,0.0003,BTC,42627.82,BTC-30DEC22,1650479483454,open,0.07,847.2,0.037,0.137,0.07450176,67.34,0.074,0.0,41179.29,41179.29,66.88,0.0735,11.4,0.0755,14.7,67.79,,,,,93.98013,-12.47933,-76.05495,1e-05,-0.18232
BTC-30SEP22-80000-P,0.0005,0.0003,80000.0,month,BTC,False,BTC,put,0.1,0.0003,option,True,211550,1664524800000,1632384351000,USD,1.0,0.0003,BTC,41978.83,BTC-30SEP22,1650479483455,open,0.92,25.0,0.8555,1.013,0.92253743,64.23,0.6275,0.0,41179.29,41179.29,0.0,0.2,1.0,0.0,0.0,0.0,,,,,48.63057,-9.60732,-341.03861,1e-05,-0.90149
BTC-22APR22-44000-C,0.0005,0.0003,44000.0,week,BTC,False,BTC,call,0.1,0.0003,option,True,211545,1650614400000,1648713605000,USD,1.0,0.0003,BTC,41185.23,BTC-22APR22,1650479483454,open,0.0,536.3,0.0001,0.015,0.00027048,49.96,0.0005,0.0,41179.29,41179.29,0.0,0.0,0.0,0.001,108.2,63.27,69.6,0.0,0.0005,0.0015,1.4357,-11.13966,0.039,4e-05,0.0224
BTC-30DEC22-120000-C,0.0005,0.0003,120000.0,month,BTC,False,BTC,call,0.1,0.0003,option,True,211539,1672387200000,1644033060000,USD,1.0,0.0003,BTC,42627.86,BTC-30DEC22,1650479483458,open,0.01,839.4,0.0001,0.0495,0.01170351,67.38,0.0125,0.0,41179.29,41179.29,66.65,0.011,37.5,0.0125,9.1,68.17,0.3,0.0,0.0125,0.0125,41.83591,-5.55838,14.04156,0.0,0.05912
BTC-29APR22-100000-C,0.0005,0.0003,100000.0,month,BTC,False,BTC,call,0.1,0.0003,option,True,211538,1651219200000,1643403000000,USD,1.0,0.0003,BTC,41175.89,BTC-29APR22,1650479483455,open,0.0,372.3,0.0001,0.015,0.0,95.87,0.0005,0.0,41179.29,41179.29,0.0,0.0,0.0,0.0005,70.4,213.04,,,,,0.0,0.0,0.0,0.0,0.0
BTC-30SEP22-60000-C,0.0005,0.0003,60000.0,month,BTC,False,BTC,call,0.1,0.0003,option,True,211528,1664524800000,1632384351000,USD,1.0,0.0003,BTC,41978.83,BTC-30SEP22,1650479483456,open,0.05,1423.8,0.019,0.109,0.05034552,61.02,0.052,0.0,41179.29,41179.29,60.62,0.0495,13.7,0.051,2.3,61.33,5.1,0.9709,0.051,0.052,89.08293,-16.71863,37.38623,2e-05,0.2503
BTC-27MAY22-44000-P,0.0005,0.0003,44000.0,month,BTC,False,BTC,put,0.1,0.0003,option,True,211525,1653638400000,1645763160000,USD,1.0,0.0003,BTC,41263.15,BTC-27MAY22,1650479484461,open,0.11,347.8,0.07,0.162,0.11007773,55.37,0.102,0.0,41178.5,41178.5,53.24,0.1075,12.5,0.1115,11.2,56.54,0.1,0.0,0.102,0.102,50.11374,-37.94691,-29.75534,5e-05,-0.60981
BTC-30DEC22-200000-P,0.0005,0.0003,200000.0,month,BTC,False,BTC,put,0.1,0.0003,option,True,211519,1672387200000,1640851260000,USD,1.0,0.0003,BTC,42628.22,BTC-30DEC22,1650479484471,open,3.69,0.0,3.5555,3.859,3.69509833,76.44,,0.0,41178.5,41178.5,0.0,0.0,0.0,0.0,0.0,0.0,,,,,15.38062,-2.31848,-1385.17238,0.0,-0.98247
BTC-30SEP22-150000-C,0.0005,0.0003,150000.0,month,BTC,False,BTC,call,0.1,0.0003,option,True,211515,1664524800000,1632384351000,USD,1.0,0.0003,BTC,41977.92,BTC-30SEP22,1650479484469,open,0.0,664.1,0.0001,0.018,0.00194373,76.63,0.0025,0.0,41178.5,41178.5,74.42,0.0015,49.8,0.0025,21.1,78.95,,,,,9.20602,-2.16981,2.01567,0.0,0.01272
BTC-30SEP22-55000-P,0.0005,0.0003,55000.0,month,BTC,False,BTC,put,0.1,0.0003,option,True,211442,1664524800000,1643623271000,USD,1.0,0.0003,BTC,41977.92,BTC-30SEP22,1650479484469,open,0.38,1.8,0.315,0.466,0.37917593,60.59,0.355,0.0,41178.5,41178.5,56.69,0.37,8.0,0.387,8.0,63.83,,,,,100.26417,-18.68635,-197.91098,2e-05,-0.67938
BTC-27MAY22-20000-P,0.0005,0.0003,20000.0,month,BTC,False,BTC,put,0.1,0.0003,option,True,211439,1653638400000,1645689660000,USD,1.0,0.0003,BTC,41263.15,BTC-27MAY22,1650479484462,open,0.0,690.3,0.0001,0.0155,0.0009185,101.4,0.001,0.0,41178.5,41178.5,93.93,0.0005,146.4,0.0015,96.4,108.6,2.0,0.0,0.001,0.001,2.80651,-3.89187,-0.36127,0.0,-0.00782
BTC-27MAY22-60000-P,0.0005,0.0003,60000.0,month,BTC,False,BTC,put,0.1,0.0003,option,True,211440,1653638400000,1645689660000,USD,1.0,0.0003,BTC,41263.15,BTC-27MAY22,1650479484468,open,0.45,2.3,0.4125,0.5115,0.45701363,63.48,0.378,0.0,41178.5,41178.5,0.0,0.0,0.0,0.0,0.0,0.0,,,,,11.01461,-9.56203,-58.6126,1e-05,-0.96104
BTC-27MAY22-46000-P,0.0005,0.0003,46000.0,month,BTC,False,BTC,put,0.1,0.0003,option,True,211433,1653638400000,1646076000000,USD,1.0,0.0003,BTC,41263.15,BTC-27MAY22,1650479484461,open,0.14,183.2,0.103,0.1975,0.14470469,55.16,0.208,0.0,41178.5,41178.5,51.73,0.141,11.2,0.149,11.2,59.04,,,,,45.14875,-34.05803,-35.06865,5e-05,-0.70374
